subscriber_id,tenure_months,plan_tier,billing_cycle,country,payment_method,auto_renew,multi_profile,engagement_cohort,watch_hours_last_7d,watch_hours_last_30d,watch_hours_last_90d,distinct_titles_7d,distinct_titles_30d,distinct_titles_90d,days_since_last_login,logins_last_30d,support_tickets_7d,support_tickets_30d,support_tickets_90d,payment_failures_30d,payment_failures_90d,payment_failures_180d,days_since_plan_change,promo_active,days_until_promo_expires,monthly_revenue,churned_next_30d
2032800,1,Standard,monthly,US,credit_card,True,True,regular,1.3,5.7,17.6,2,3,14,1,18,0,0,0,0,0,0,-1,False,-1,14.0,0
2032801,10,Standard,monthly,UK,credit_card,True,True,regular,8.52,32.6,90.4,5,21,58,2,19,0,0,0,0,0,0,-1,False,-1,14.0,0
2032802,7,Basic,monthly,CA,credit_card,True,True,regular,0.62,3.7,13.9,0,5,10,0,22,0,0,0,0,0,0,-1,False,-1,9.0,0
2032803,24,Standard,annual,US,credit_card,True,True,casual,0.31,1.5,5.1,1,2,5,0,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2032804,1,Standard,monthly,UK,credit_card,True,False,heavy,8.16,49.0,186.3,5,35,130,0,19,0,0,0,0,0,0,-1,False,-1,14.0,0
2032805,1,Basic,monthly,Other,credit_card,False,False,heavy,6.41,32.3,108.4,6,24,78,3,24,0,0,0,0,0,0,-1,False,-1,9.0,0
2032806,42,Premium,annual,UK,credit_card,True,False,heavy,9.28,40.0,120.7,6,29,83,13,11,0,0,0,0,0,0,-1,False,-1,19.0,0
2032807,8,Standard,annual,AU,paypal,True,True,regular,5.56,29.3,101.8,3,22,77,15,20,0,0,0,0,0,0,-1,True,60,14.0,0
2032808,5,Basic,monthly,US,paypal,False,False,regular,9.8,30.9,74.9,6,21,52,2,22,0,0,0,0,0,0,-1,False,-1,9.0,0
2032809,7,Standard,annual,US,credit_card,True,False,regular,1.35,6.4,20.6,3,7,18,4,10,0,0,0,0,0,0,318,False,-1,14.0,0
2032810,0,Basic,monthly,US,credit_card,True,False,heavy,6.62,33.5,112.8,5,20,78,4,20,0,0,0,0,0,0,-1,False,-1,9.0,0
2032811,3,Standard,monthly,US,paypal,False,True,regular,8.49,21.7,45.3,8,17,32,1,13,0,0,0,0,0,0,21,False,-1,14.0,0
2032812,6,Basic,monthly,UK,credit_card,True,False,heavy,8.29,53.8,215.9,4,38,152,0,27,0,0,0,1,1,1,-1,True,57,9.0,0
2032813,9,Basic,annual,US,credit_card,True,False,regular,0.8,3.8,12.3,1,1,10,1,21,0,0,0,0,0,0,40,False,-1,9.0,0
2032814,51,Basic,monthly,UK,paypal,True,True,casual,0.53,2.9,10.5,1,4,9,3,4,0,0,0,0,0,0,-1,False,-1,9.0,0
2032815,2,Standard,monthly,AU,gift_card,True,True,regular,1.52,7.0,22.0,1,3,16,4,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2032816,16,Basic,monthly,US,credit_card,True,False,regular,3.51,15.1,45.5,2,10,34,15,19,0,1,1,0,0,0,-1,False,-1,9.0,0
2032817,1,Basic,annual,US,credit_card,True,False,regular,2.02,7.8,22.0,2,6,15,0,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2032818,41,Basic,annual,CA,gift_card,True,True,regular,3.42,8.7,18.0,3,7,12,3,7,0,0,0,0,0,0,-1,True,23,9.0,0
2032819,19,Basic,monthly,US,credit_card,True,False,casual,0.07,0.4,1.6,0,0,1,23,2,0,0,2,0,0,0,203,False,-1,9.0,0
2032820,50,Standard,annual,US,gift_card,True,True,regular,6.95,18.7,40.5,4,11,31,22,4,0,0,0,1,1,1,17,False,-1,14.0,0
2032821,11,Basic,monthly,US,credit_card,True,False,regular,3.41,15.9,50.5,4,12,35,4,14,0,0,0,0,0,0,-1,False,-1,9.0,0
2032822,13,Standard,monthly,Other,paypal,True,True,regular,0.47,1.7,4.5,1,1,4,17,4,0,0,1,0,0,0,38,True,83,14.0,1
2032823,5,Standard,monthly,UK,credit_card,True,False,regular,11.95,39.4,98.3,8,27,70,1,16,0,0,2,0,0,0,-1,False,-1,14.0,0
2032824,9,Basic,annual,US,paypal,True,True,heavy,3.69,18.5,61.8,3,17,42,13,20,0,0,2,0,0,0,-1,False,-1,9.0,0
2032825,35,Standard,annual,UK,credit_card,True,False,casual,0.08,0.4,1.4,0,0,1,3,8,0,0,0,0,1,1,-1,False,-1,14.0,0
2032826,18,Standard,monthly,US,gift_card,False,True,heavy,14.13,38.0,82.1,10,25,55,0,28,0,0,0,0,0,0,-1,False,-1,14.0,0
2032827,21,Standard,monthly,US,credit_card,False,False,heavy,19.8,53.9,117.6,15,36,84,18,25,0,0,0,0,0,0,-1,False,-1,14.0,0
2032828,3,Standard,annual,UK,credit_card,True,True,regular,0.64,4.4,18.7,0,4,14,16,21,0,0,0,0,0,0,-1,False,-1,14.0,0
2032829,9,Basic,monthly,UK,credit_card,True,True,regular,6.99,23.8,61.0,6,16,39,5,13,0,0,0,0,0,0,93,True,62,9.0,0
2032830,2,Standard,monthly,Other,credit_card,True,False,regular,0.97,5.2,18.2,1,4,14,4,11,0,0,0,0,0,0,-1,False,-1,14.0,0
2032831,13,Premium,monthly,CA,paypal,True,False,casual,2.32,6.5,14.3,2,6,9,29,2,0,0,0,0,0,0,-1,False,-1,19.0,0
2032832,11,Standard,monthly,AU,credit_card,True,True,regular,3.17,12.7,36.5,3,8,31,2,14,0,0,0,0,0,0,74,False,-1,14.0,0
2032833,17,Standard,monthly,Other,credit_card,False,True,regular,2.76,12.6,39.5,4,8,26,1,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2032834,9,Standard,monthly,US,credit_card,True,False,casual,1.7,6.8,19.4,2,4,10,9,10,0,0,1,0,0,0,-1,False,-1,14.0,0
2032835,0,Premium,monthly,UK,credit_card,True,True,heavy,5.51,26.4,85.8,2,20,64,6,24,0,0,0,0,0,0,38,False,-1,19.0,0
2032836,11,Basic,annual,Other,credit_card,True,False,regular,5.32,22.7,67.7,2,14,46,14,8,0,1,1,0,0,0,-1,False,-1,9.0,0
2032837,35,Standard,monthly,UK,gift_card,True,True,regular,2.82,17.3,66.8,3,13,49,24,5,0,0,0,0,0,0,-1,False,-1,14.0,0
2032838,22,Standard,monthly,US,credit_card,True,True,heavy,1.92,9.9,33.7,2,6,24,4,20,0,0,0,0,0,0,-1,False,-1,14.0,0
2032839,5,Standard,annual,Other,credit_card,True,False,casual,2.54,6.3,12.9,2,2,8,2,4,0,0,0,0,1,1,-1,False,-1,14.0,0
2032840,3,Standard,monthly,US,credit_card,False,False,regular,1.28,7.2,26.1,1,4,22,3,13,0,1,1,0,0,0,-1,False,-1,14.0,0
2032841,3,Standard,annual,US,credit_card,True,True,regular,0.81,3.4,10.1,1,3,9,1,25,0,0,1,0,0,0,-1,False,-1,14.0,0
2032842,60,Standard,annual,UK,paypal,True,True,regular,2.84,7.9,17.6,2,4,14,14,15,0,0,0,0,0,0,57,False,-1,14.0,0
2032843,22,Standard,annual,US,gift_card,True,True,regular,4.09,14.3,37.3,4,10,24,2,19,0,0,0,0,1,2,-1,False,-1,14.0,0
2032844,1,Basic,monthly,US,credit_card,True,True,regular,6.22,22.0,57.8,4,15,37,10,19,0,0,0,0,0,0,-1,True,71,9.0,0
2032845,13,Premium,annual,US,paypal,False,False,regular,1.85,7.0,19.0,2,8,12,0,21,0,0,0,0,0,0,359,False,-1,19.0,0
2032846,1,Basic,annual,US,credit_card,True,False,regular,1.63,13.8,66.8,1,9,47,0,19,0,0,0,0,0,0,-1,False,-1,9.0,0
2032847,5,Basic,monthly,US,paypal,True,True,casual,2.3,8.6,23.3,1,6,16,0,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2032848,2,Basic,monthly,US,credit_card,True,False,heavy,24.89,90.8,243.2,18,63,170,12,26,0,1,1,0,1,1,-1,False,-1,9.0,0
2032849,10,Standard,monthly,US,gift_card,True,False,casual,0.72,3.3,10.5,0,1,5,0,5,0,0,0,0,0,0,-1,True,39,14.0,0
2032850,4,Standard,annual,AU,credit_card,True,True,casual,0.68,2.3,5.8,2,2,7,36,2,0,0,1,0,0,0,-1,False,-1,14.0,0
2032851,14,Standard,monthly,US,paypal,True,True,casual,0.18,0.9,2.9,0,2,2,4,7,0,0,0,0,0,0,-1,False,-1,14.0,0
2032852,12,Standard,annual,CA,credit_card,True,False,heavy,6.02,30.9,105.0,4,21,70,0,27,0,0,0,0,0,0,-1,True,6,14.0,0
2032853,2,Basic,monthly,Other,paypal,True,True,regular,2.69,8.1,18.9,2,5,13,3,13,0,0,0,0,0,0,-1,False,-1,9.0,0
2032854,27,Basic,monthly,US,credit_card,True,False,regular,2.2,8.1,21.8,2,4,14,7,9,0,0,0,0,0,0,-1,False,-1,9.0,0
2032855,18,Premium,annual,Other,paypal,True,True,regular,2.31,11.3,37.2,3,10,29,1,21,0,0,0,0,0,0,-1,False,-1,19.0,0
2032856,11,Standard,annual,UK,credit_card,True,False,regular,1.13,8.7,39.5,1,6,29,1,11,0,0,0,0,0,0,279,True,51,14.0,0
2032857,2,Premium,monthly,Other,credit_card,True,True,casual,0.51,2.1,6.0,0,2,6,16,4,0,1,1,0,0,0,-1,False,-1,19.0,0
2032858,5,Basic,monthly,US,credit_card,True,False,casual,0.48,2.1,6.5,0,4,8,2,6,0,1,1,0,0,0,-1,False,-1,9.0,0
2032859,13,Premium,annual,CA,paypal,False,False,regular,2.46,13.6,49.1,1,9,32,5,16,0,0,0,0,0,0,-1,False,-1,19.0,0
2032860,3,Premium,monthly,US,paypal,True,False,casual,0.32,1.4,4.2,0,2,5,1,5,0,0,0,0,0,0,-1,False,-1,19.0,0
2032861,1,Standard,monthly,Other,paypal,True,False,regular,1.16,7.8,32.1,1,6,24,3,9,0,0,0,0,0,0,-1,False,-1,14.0,0
2032862,4,Standard,annual,US,credit_card,True,True,regular,0.63,2.5,7.0,1,2,3,21,3,0,0,0,0,0,0,-1,False,-1,14.0,0
2032863,41,Basic,annual,US,gift_card,True,False,heavy,4.98,19.4,54.6,3,14,40,6,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2032864,14,Standard,annual,UK,paypal,True,False,regular,3.1,14.4,45.9,2,9,31,6,21,0,0,1,0,0,0,-1,False,-1,14.0,0
2032865,7,Standard,monthly,US,paypal,True,True,heavy,3.05,22.5,98.4,1,17,67,9,29,0,0,0,0,0,0,-1,False,-1,14.0,0
2032866,2,Standard,monthly,US,credit_card,False,False,regular,7.03,25.2,66.7,6,17,46,1,11,0,0,0,0,0,0,-1,False,-1,14.0,0
2032867,9,Basic,annual,US,paypal,True,False,heavy,7.33,34.0,107.9,4,25,74,1,28,0,0,0,0,0,0,0,False,-1,9.0,0
2032868,10,Standard,monthly,US,credit_card,True,False,regular,2.14,13.5,52.9,1,7,34,3,17,0,0,0,0,0,0,-1,False,-1,14.0,0
2032869,13,Standard,monthly,US,paypal,True,False,heavy,6.3,41.3,167.1,4,28,115,9,8,0,0,0,0,0,0,-1,False,-1,14.0,0
2032870,9,Standard,monthly,US,credit_card,False,True,casual,0.04,0.3,1.2,0,0,0,1,4,0,0,1,0,0,0,-1,False,-1,14.0,0
2032871,7,Standard,monthly,US,credit_card,False,False,regular,10.35,23.4,44.7,8,19,31,8,23,0,0,1,0,0,0,-1,False,-1,14.0,0
2032872,3,Premium,annual,CA,gift_card,True,True,regular,3.02,10.6,27.8,2,9,16,2,17,0,0,0,0,1,1,15,False,-1,19.0,0
2032873,1,Basic,monthly,US,gift_card,True,False,heavy,9.7,19.6,34.8,8,12,25,23,9,0,1,2,0,1,1,-1,True,57,9.0,0
2032874,12,Basic,monthly,UK,paypal,False,False,regular,1.1,6.6,25.1,0,5,18,0,12,0,0,0,0,0,0,32,False,-1,9.0,0
2032875,6,Basic,monthly,UK,paypal,True,True,regular,3.25,10.1,24.2,5,9,14,2,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2032876,8,Premium,monthly,UK,credit_card,True,False,regular,3.74,11.5,27.3,4,7,15,8,12,0,0,0,0,0,1,-1,False,-1,19.0,0
2032877,27,Standard,annual,UK,paypal,True,False,casual,0.16,0.8,2.7,0,0,3,0,7,0,0,1,0,0,0,-1,False,-1,14.0,0
2032878,12,Standard,annual,UK,credit_card,True,True,regular,8.9,41.5,132.3,5,30,88,11,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2032879,4,Premium,monthly,UK,credit_card,True,True,casual,0.13,0.4,1.0,1,4,2,2,3,0,1,1,0,0,0,-1,False,-1,19.0,0
2032880,0,Standard,monthly,US,gift_card,True,False,regular,2.3,8.7,24.0,0,6,17,7,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2032881,18,Basic,monthly,US,credit_card,False,False,casual,0.14,0.9,3.4,1,1,5,1,6,0,0,0,0,0,0,22,False,-1,9.0,1
2032882,2,Standard,monthly,US,paypal,True,False,regular,2.0,8.9,27.5,2,8,19,3,15,0,0,1,0,0,0,-1,False,-1,14.0,0
2032883,3,Standard,monthly,US,credit_card,True,False,heavy,8.1,31.5,88.4,5,22,61,2,37,0,0,0,0,0,0,358,True,11,14.0,0
2032884,10,Standard,monthly,US,credit_card,False,True,regular,3.78,14.6,40.6,2,10,28,1,14,0,1,1,0,0,0,-1,False,-1,14.0,0
2032885,22,Basic,monthly,US,paypal,True,True,heavy,1.13,10.0,50.2,1,5,35,7,26,0,0,0,0,0,0,-1,True,63,9.0,0
2032886,3,Basic,monthly,AU,credit_card,True,True,regular,2.33,11.4,37.7,2,8,24,15,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2032887,15,Standard,monthly,US,credit_card,True,False,heavy,40.03,89.3,169.7,29,63,121,0,23,0,0,0,0,0,0,-1,False,-1,14.0,0
2032888,16,Basic,monthly,AU,credit_card,True,False,regular,1.41,8.8,34.0,1,5,25,1,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2032889,8,Premium,monthly,AU,credit_card,True,True,casual,1.14,4.0,10.3,1,1,3,17,6,0,0,0,0,0,0,-1,False,-1,19.0,0
2032890,11,Basic,monthly,US,paypal,True,False,regular,8.17,28.1,72.5,7,20,50,3,21,0,0,0,0,1,2,231,False,-1,9.0,1
2032891,6,Premium,monthly,US,paypal,True,False,regular,0.27,1.3,4.4,0,0,1,0,13,0,0,1,0,0,0,-1,False,-1,19.0,0
2032892,1,Basic,annual,US,credit_card,True,False,regular,0.75,3.2,9.5,0,1,10,2,16,0,0,0,0,0,1,-1,False,-1,9.0,0
2032893,6,Premium,monthly,US,paypal,True,True,regular,2.28,12.5,44.6,2,8,31,6,18,0,0,1,0,0,0,-1,False,-1,19.0,0
2032894,2,Standard,monthly,Other,credit_card,True,False,regular,1.78,7.5,22.1,2,6,13,13,15,0,0,0,0,0,0,-1,False,-1,14.0,0
2032895,9,Basic,monthly,AU,credit_card,True,True,regular,7.63,27.8,74.4,6,21,51,7,13,0,0,0,0,0,0,-1,False,-1,9.0,0
2032896,10,Basic,annual,US,credit_card,True,True,casual,0.59,1.8,4.3,0,1,3,0,2,0,0,0,0,0,0,-1,False,-1,9.0,0
2032897,4,Basic,monthly,CA,paypal,False,False,casual,0.42,2.4,9.0,0,3,6,0,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2032898,1,Standard,monthly,Other,paypal,True,False,regular,3.93,16.2,47.4,4,12,33,30,5,0,0,0,0,0,0,-1,False,-1,14.0,1
2032899,3,Basic,annual,US,credit_card,False,False,regular,9.09,32.9,87.9,6,22,64,1,14,0,0,0,0,0,0,-1,False,-1,9.0,0
2032900,4,Basic,annual,US,credit_card,True,False,regular,1.8,8.2,25.4,2,4,19,5,21,0,0,0,0,0,0,-1,False,-1,9.0,0
2032901,8,Standard,annual,US,paypal,True,True,heavy,4.68,14.5,34.8,3,9,26,0,29,0,0,0,0,0,0,-1,False,-1,14.0,0
2032902,28,Standard,monthly,US,credit_card,True,False,casual,0.56,1.6,3.6,0,1,5,1,2,0,0,1,0,0,0,-1,False,-1,14.0,0
2032903,10,Standard,annual,US,paypal,True,True,regular,17.19,55.9,138.3,12,39,97,1,9,0,0,0,0,0,0,165,False,-1,14.0,0
2032904,1,Basic,annual,US,credit_card,True,True,heavy,2.11,17.6,83.9,1,12,56,3,20,0,0,1,0,0,0,-1,False,-1,9.0,0
2032905,3,Standard,annual,US,credit_card,True,True,regular,4.9,19.3,54.8,4,15,41,3,19,0,0,1,0,0,0,-1,False,-1,14.0,0
2032906,3,Basic,monthly,Other,credit_card,True,True,regular,13.22,38.5,88.0,9,28,61,1,9,0,0,0,0,0,0,-1,False,-1,9.0,0
2032907,5,Standard,monthly,US,gift_card,True,False,heavy,20.39,66.4,164.3,12,46,114,2,29,0,0,0,0,0,0,-1,False,-1,14.0,0
2032908,31,Basic,annual,US,paypal,True,True,regular,1.23,5.2,15.4,2,5,9,3,15,0,0,1,0,0,0,-1,False,-1,9.0,0
2032909,15,Premium,monthly,UK,paypal,False,False,regular,3.4,7.5,14.1,1,2,11,0,16,0,0,0,0,0,0,-1,True,54,19.0,0
2032910,2,Standard,monthly,UK,credit_card,True,True,regular,5.88,21.7,58.5,5,13,45,0,13,0,0,0,0,0,0,-1,True,73,14.0,0
2032911,12,Standard,monthly,US,credit_card,True,False,regular,2.43,14.2,53.1,2,10,37,8,9,0,0,0,0,0,0,-1,False,-1,14.0,0
2032912,13,Premium,monthly,UK,paypal,True,True,regular,4.81,18.2,50.2,3,15,33,1,9,0,0,0,0,0,0,-1,False,-1,19.0,0
2032913,12,Premium,monthly,US,credit_card,False,False,regular,2.45,8.1,20.1,0,4,18,36,6,0,0,0,0,0,0,-1,False,-1,19.0,0
2032914,1,Standard,monthly,US,credit_card,True,True,regular,0.55,3.4,13.6,0,0,8,0,16,0,0,0,0,0,0,-1,False,-1,14.0,0
2032915,9,Standard,monthly,AU,gift_card,True,True,regular,3.37,11.7,30.5,1,7,20,1,7,0,0,0,0,0,0,-1,False,-1,14.0,1
2032916,2,Premium,monthly,Other,credit_card,True,False,casual,0.88,3.1,8.3,2,3,3,0,6,0,0,0,0,0,0,-1,True,53,19.0,0
2032917,12,Basic,annual,US,credit_card,True,True,regular,1.26,10.0,45.8,1,6,33,7,21,0,0,0,0,1,1,22,False,-1,9.0,0
2032918,1,Standard,monthly,US,credit_card,True,False,casual,1.19,4.2,11.0,0,4,5,3,3,0,0,0,0,0,0,-1,True,61,14.0,0
2032919,5,Standard,annual,US,credit_card,True,False,regular,8.75,35.9,104.4,8,24,71,1,7,0,0,0,0,0,0,-1,False,-1,14.0,0
2032920,21,Standard,monthly,Other,paypal,True,True,regular,1.32,6.0,18.8,1,4,11,10,23,0,0,0,0,0,0,85,False,-1,14.0,0
2032921,13,Premium,monthly,AU,credit_card,True,False,casual,0.31,1.5,5.0,1,3,4,7,6,0,0,0,0,0,0,-1,True,88,19.0,0
2032922,13,Standard,monthly,AU,paypal,True,False,casual,0.33,2.7,12.5,2,2,9,13,1,0,0,0,0,0,0,-1,False,-1,14.0,1
2032923,8,Standard,annual,Other,credit_card,True,False,heavy,4.07,21.5,74.5,2,13,51,2,31,0,0,0,0,0,0,-1,False,-1,14.0,0
2032924,3,Premium,monthly,US,credit_card,True,False,heavy,6.26,17.6,39.3,5,12,29,1,21,0,0,0,0,0,0,-1,False,-1,19.0,0
2032925,1,Standard,monthly,Other,credit_card,True,True,regular,1.11,5.3,17.3,2,5,15,0,21,0,0,0,0,0,0,-1,False,-1,14.0,0
2032926,9,Basic,monthly,Other,credit_card,True,True,regular,1.87,9.3,31.1,3,7,24,5,10,0,0,0,0,0,0,-1,False,-1,9.0,0
2032927,7,Basic,monthly,CA,credit_card,True,True,regular,0.98,5.2,18.1,0,5,14,7,12,0,0,0,0,0,0,-1,False,-1,9.0,0
2032928,2,Standard,annual,US,gift_card,True,True,regular,4.84,18.7,52.2,4,11,35,0,22,0,0,0,0,0,0,-1,False,-1,14.0,0
2032929,5,Basic,monthly,Other,paypal,True,False,regular,1.14,5.5,18.2,1,3,11,0,18,0,0,0,0,0,1,-1,False,-1,9.0,0
2032930,1,Standard,monthly,US,gift_card,True,False,regular,1.98,7.8,22.2,1,5,17,2,17,0,0,0,0,1,1,-1,False,-1,14.0,0
2032931,21,Premium,monthly,US,credit_card,True,False,heavy,13.29,57.8,175.0,8,42,124,11,6,0,0,0,0,0,0,-1,False,-1,19.0,0
2032932,7,Basic,monthly,US,credit_card,True,False,regular,1.17,8.1,33.6,0,7,21,4,12,0,0,0,0,0,0,-1,True,76,9.0,0
2032933,4,Premium,monthly,US,credit_card,True,True,casual,0.63,2.4,6.8,1,5,3,12,5,0,0,0,0,0,0,-1,False,-1,19.0,0
2032934,12,Standard,monthly,CA,credit_card,False,False,regular,12.31,52.3,156.0,9,38,106,0,17,0,0,0,0,0,1,-1,False,-1,14.0,0
2032935,17,Premium,monthly,US,credit_card,True,True,regular,4.42,20.2,63.3,2,16,45,2,21,0,0,0,0,0,0,-1,False,-1,19.0,0
2032936,9,Basic,monthly,UK,gift_card,True,False,regular,0.59,2.9,9.8,1,2,6,6,11,0,0,0,0,1,1,-1,False,-1,9.0,0
2032937,4,Standard,monthly,US,paypal,True,False,heavy,2.62,13.4,45.2,2,10,29,0,23,0,0,0,0,0,0,-1,False,-1,14.0,0
2032938,0,Standard,monthly,US,credit_card,True,False,regular,0.61,2.3,6.3,1,0,5,5,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2032939,2,Standard,monthly,US,credit_card,False,False,casual,1.11,5.0,15.3,0,3,12,2,1,0,0,0,0,0,0,306,False,-1,14.0,0
2032940,14,Premium,annual,US,credit_card,True,True,heavy,26.03,86.1,215.4,19,60,155,2,37,0,0,0,0,0,0,-1,False,-1,19.0,0
2032941,25,Premium,annual,AU,credit_card,True,False,casual,1.48,6.5,19.7,0,5,17,1,5,0,0,0,0,0,0,-1,False,-1,19.0,0
2032942,0,Basic,monthly,US,gift_card,True,False,regular,12.46,42.4,108.4,7,30,77,2,17,0,0,0,0,0,0,-1,False,-1,9.0,0
2032943,6,Standard,monthly,US,paypal,True,False,regular,3.92,17.6,54.7,2,11,39,0,14,0,1,1,0,0,0,-1,False,-1,14.0,0
2032944,9,Standard,annual,UK,credit_card,True,True,regular,0.28,0.6,1.2,1,1,1,0,9,0,0,0,0,0,0,-1,False,-1,14.0,0
2032945,14,Basic,monthly,UK,credit_card,True,False,casual,0.25,1.2,3.7,0,2,0,0,6,0,0,0,0,0,0,-1,False,-1,9.0,0
2032946,1,Premium,monthly,UK,credit_card,True,False,heavy,7.11,20.8,47.8,4,16,32,0,34,0,0,0,0,0,0,-1,False,-1,19.0,0
2032947,9,Standard,monthly,UK,paypal,True,True,regular,1.24,5.9,19.1,0,3,12,9,12,0,0,0,0,0,0,-1,False,-1,14.0,0
2032948,2,Premium,monthly,US,credit_card,False,False,casual,0.07,0.4,1.3,0,2,0,3,6,0,0,0,0,0,1,-1,False,-1,19.0,1
2032949,11,Premium,annual,CA,credit_card,False,True,regular,4.59,20.5,63.2,3,13,46,3,14,0,1,1,0,0,0,-1,False,-1,19.0,0
2032950,7,Basic,monthly,US,credit_card,True,False,casual,0.11,0.5,1.3,1,3,0,4,2,0,0,0,0,0,0,-1,True,41,9.0,0
2032951,37,Standard,monthly,US,gift_card,True,False,casual,0.85,3.7,11.0,1,5,10,7,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2032952,4,Standard,annual,US,credit_card,True,False,casual,0.11,0.4,1.0,0,1,0,0,6,0,0,0,0,0,0,-1,False,-1,14.0,0
2032953,7,Premium,monthly,US,credit_card,True,True,regular,6.36,20.8,51.7,4,14,37,2,8,0,0,0,0,0,0,-1,False,-1,19.0,0
2032954,12,Standard,monthly,Other,credit_card,True,False,regular,4.05,17.3,51.9,2,9,37,1,20,0,0,0,0,0,0,313,False,-1,14.0,0
2032955,3,Basic,monthly,Other,paypal,True,False,casual,0.85,4.4,14.9,1,2,12,1,4,0,0,0,0,0,0,-1,False,-1,9.0,0
2032956,7,Standard,monthly,CA,credit_card,False,False,regular,6.43,17.1,36.6,6,10,26,1,8,0,0,1,0,0,0,-1,False,-1,14.0,0
2032957,5,Basic,annual,CA,credit_card,True,False,heavy,13.27,38.2,86.9,10,25,61,15,31,0,0,0,0,0,0,-1,False,-1,9.0,0
2032958,24,Standard,monthly,Other,credit_card,True,True,regular,3.62,17.1,54.7,3,12,38,9,13,0,0,0,0,0,0,-1,False,-1,14.0,0
2032959,1,Premium,annual,US,credit_card,False,True,regular,2.33,11.8,39.9,3,8,28,2,10,0,0,0,0,0,0,-1,False,-1,19.0,0
2032960,2,Basic,annual,UK,paypal,True,False,regular,3.66,13.5,36.5,2,8,26,4,14,0,0,0,0,0,0,-1,False,-1,9.0,0
2032961,12,Basic,annual,US,paypal,True,True,casual,2.86,7.1,14.7,3,5,10,0,3,0,0,0,0,0,0,137,False,-1,9.0,0
2032962,1,Standard,annual,Other,credit_card,True,False,casual,0.17,0.9,3.1,1,1,2,5,4,0,0,0,0,0,0,-1,False,-1,14.0,0
2032963,4,Premium,annual,UK,credit_card,True,True,regular,0.15,0.7,2.1,0,0,5,7,11,0,0,0,0,0,0,-1,True,78,19.0,0
2032964,5,Basic,monthly,UK,paypal,True,False,casual,0.31,1.6,5.3,0,2,4,15,2,0,0,0,0,0,0,-1,False,-1,9.0,0
2032965,12,Basic,monthly,US,paypal,True,True,casual,0.42,2.4,8.9,0,2,4,2,7,0,0,0,0,0,0,256,False,-1,9.0,0
2032966,7,Standard,annual,UK,credit_card,False,False,regular,1.82,13.2,57.0,1,11,39,3,17,0,0,0,0,0,0,-1,False,-1,14.0,0
2032967,21,Standard,annual,US,paypal,True,False,regular,1.61,10.6,42.9,3,9,31,0,20,0,0,0,0,0,0,-1,False,-1,14.0,0
2032968,48,Basic,annual,UK,paypal,True,True,casual,0.24,1.0,3.0,0,2,3,0,5,0,0,0,0,0,0,-1,False,-1,9.0,0
2032969,0,Premium,monthly,US,credit_card,True,False,regular,0.54,2.5,7.8,0,3,3,4,15,0,0,2,0,0,0,-1,True,31,19.0,0
2032970,33,Premium,monthly,US,credit_card,True,False,regular,16.93,36.0,66.0,12,26,45,6,13,0,0,0,0,0,0,-1,False,-1,19.0,0
2032971,8,Standard,annual,US,credit_card,False,False,casual,0.34,1.5,4.7,2,3,2,0,4,0,0,0,0,0,0,-1,False,-1,14.0,0
2032972,0,Basic,annual,US,credit_card,True,True,regular,2.62,11.6,35.4,1,7,23,4,23,0,0,0,0,0,0,-1,False,-1,9.0,0
2032973,1,Standard,monthly,US,credit_card,True,True,regular,2.31,17.3,76.6,1,13,51,8,19,0,0,0,0,0,0,102,False,-1,14.0,0
2032974,0,Basic,monthly,US,credit_card,False,True,regular,5.56,29.8,104.8,4,17,71,8,16,0,0,0,0,0,1,-1,False,-1,9.0,0
2032975,3,Standard,monthly,US,paypal,False,False,heavy,9.32,45.2,147.6,5,33,102,1,29,0,0,0,0,0,0,-1,False,-1,14.0,0
2032976,16,Standard,monthly,US,credit_card,True,True,heavy,7.78,39.2,131.8,6,28,91,11,7,0,0,0,0,0,0,-1,False,-1,14.0,0
2032977,0,Basic,annual,US,credit_card,False,False,regular,1.94,9.8,33.1,0,4,19,5,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2032978,2,Basic,annual,US,paypal,True,False,regular,0.87,4.3,14.0,1,3,9,3,16,0,0,0,0,0,0,-1,False,-1,9.0,0
2032979,4,Basic,monthly,UK,credit_card,True,False,regular,3.03,6.5,11.9,2,4,11,7,15,0,0,0,0,0,0,-1,False,-1,9.0,0
2032980,23,Basic,annual,Other,credit_card,True,True,regular,2.49,13.0,44.7,2,9,34,0,11,0,1,1,0,0,0,-1,False,-1,9.0,0
